Date,above_20,above_60,above_120,above_200
2025-05-09,71.38331573389651,62.32804232804233,60.46758767268863,44.38502673796791
2025-05-12,74.44561774023232,67.1957671957672,63.76195536663124,47.32905982905983
2025-05-13,71.48891235480464,67.51322751322752,63.974495217853345,48.29059829059829
2025-05-14,72.54487856388594,69.52380952380952,67.05632306057385,51.70940170940172
2025-05-15,67.47624076029567,65.92592592592592,65.03719447396386,50.74786324786324
2025-05-16,58.81731784582893,62.751322751322746,62.380446333687566,48.93162393162393
2025-05-19,48.7856388595565,57.88359788359788,57.59829968119023,46.794871794871796
2025-05-20,50.263991552270326,60.63492063492063,60.36131774707758,49.14529914529914
2025-05-21,52.37592397043295,62.32804232804233,60.680127523910734,49.89316239316239
2025-05-22,49.524815205913406,60.63492063492063,59.086078639744954,47.97008547008547
2025-05-23,50.89757127771911,61.37566137566137,59.82996811902231,49.14529914529914
2025-05-26,56.177402323125655,64.02116402116403,62.27417640807651,52.35042735042735
2025-05-27,54.91024287222809,64.33862433862434,60.680127523910734,52.029914529914535
2025-05-28,59.23970432946146,67.3015873015873,62.911795961742826,55.11727078891258
2025-05-29,69.27138331573389,70.8994708994709,68.11902231668438,59.70149253731343
2025-05-30,66.84266103484688,70.68783068783068,67.51592356687898,60.021321961620465
2025-06-02,64.20274551214361,69.2063492063492,67.09129511677283,59.594882729211086
2025-06-04,76.55755015839493,74.39153439153439,71.54989384288747,63.53944562899787
2025-06-05,80.35902851108764,76.82539682539684,73.56687898089172,65.99147121535182
2025-06-09,85.00527983104541,79.68253968253968,76.64543524416136,69.29637526652452
2025-06-10,85.21647307286166,80.31746031746032,76.75159235668791,69.29637526652452
2025-06-11,86.6948257655755,82.32804232804233,78.55626326963908,70.8955223880597
2025-06-12,87.64519535374869,83.1923890063425,78.76857749469215,71.10874200426439
2025-06-13,77.40232312565998,78.77507919746569,73.99150743099787,67.80383795309169
2025-06-16,78.77507919746569,78.66948257655754,75.6900212314225,68.23027718550107
2025-06-17,76.34635691657867,77.93030623020063,74.73460721868365,67.80383795309169
2025-06-18,75.29039070749735,78.14149947201689,75.2916224814422,68.86993603411514
2025-06-19,73.81203801478352,77.8247096092925,75.18557794273595,69.1160809371672
2025-06-20,76.26582278481013,80.46462513199577,76.88229056203606,70.71352502662407
2025-06-23,59.81012658227848,76.4519535374868,74.01908801696713,67.8381256656017
2025-06-24,74.78902953586498,81.30939809926082,77.51855779427359,71.99148029818956
2025-06-25,74.26160337552743,81.41499472016895,78.38983050847457,71.77848775292864
2025-06-26,60.44303797468354,78.77507919746569,75.10593220338984,69.6485623003195
2025-06-27,48.83966244725738,75.92397043294613,73.30508474576271,67.94462193823216
2025-06-30,50.210970464135016,76.4519535374868,73.51694915254238,69.54206602768903
2025-07-01,66.24472573839662,79.83104540654699,77.86016949152543,72.4174653887114
2025-07-02,65.084388185654,80.35902851108764,79.66101694915254,73.9084132055378
2025-07-03,70.46413502109705,82.99894403379092,80.82627118644068,75.50585729499467
2025-07-04,55.06329113924051,79.5142555438226,79.13135593220339,74.33439829605963
2025-07-07,53.270042194092824,78.24709609292503,78.28389830508475,73.80191693290735
2025-07-08,62.236286919831215,79.83104540654699,79.34322033898306,74.33439829605963
2025-07-09,70.9915611814346,80.35902851108764,80.29661016949152,76.46432374866879
2025-07-10,75.52742616033755,82.259767687434,81.03813559322035,77.10330138445154
2025-07-11,75.84388185654008,82.5765575501584,81.5677966101695,77.31629392971246
2025-07-14,77.1097046413502,82.04857444561775,81.88559322033898,77.10330138445154
2025-07-15,76.16033755274262,81.83738120380147,81.88559322033898,77.10330138445154
2025-07-16,67.9324894514768,79.72544878563886,80.29661016949152,74.97337593184238
2025-07-17,67.9324894514768,79.40865892291447,80.61440677966102,76.35782747603834
2025-07-18,62.34177215189873,79.1974656810982,80.61440677966102,76.57082002129926
2025-07-21,59.28270042194092,80.8870116156283,81.5677966101695,76.46432374866879
2025-07-22,46.94092827004219,76.87434002111932,79.23728813559322,74.86687965921193
2025-07-23,44.40928270042194,76.4519535374868,79.23728813559322,75.50585729499467
2025-07-24,33.755274261603375,73.60084477296726,78.38983050847457,73.58892438764644
2025-07-25,31.223628691983123,70.85533262935586,77.22457627118644,73.72340425531915
2025-07-28,22.046413502109704,63.569165786694825,73.83474576271186,70.42553191489361
2025-07-29,22.362869198312236,63.252375923970426,73.51694915254238,70.1063829787234
2025-07-30,24.894514767932492,63.569165786694825,75.97883597883597,71.59574468085106
2025-07-31,24.261603375527425,62.30200633579726,75.02645502645503,70.0
2025-08-01,11.286919831223628,38.54276663146779,63.28042328042328,63.51063829787233
2025-08-04,13.291139240506327,43.61140443505808,66.03174603174602,65.95744680851064
2025-08-05,18.459915611814345,47.30728616684266,68.35978835978837,67.5531914893617
2025-08-06,24.47257383966245,51.8479408658923,72.16931216931218,69.46808510638299
2025-08-07,27.004219409282697,53.220696937697994,72.06349206349206,68.82978723404256
2025-08-08,29.746835443037973,51.74234424498416,72.38095238095238,70.63829787234043
2025-08-11,28.902953586497894,45.61774023231256,71.21693121693121,69.8936170212766
2025-08-12,29.324894514767934,43.822597676874345,69.2063492063492,69.25531914893617
2025-08-13,30.063291139240505,42.23864836325237,68.994708994709,69.14893617021278
2025-08-14,32.278481012658226,40.9714889123548,68.57142857142857,69.57446808510637
2025-08-18,25.105485232067508,34.91561181434599,62.751322751322746,65.0
2025-08-19,23.312236286919834,30.90717299578059,60.52910052910053,63.72340425531915
2025-08-20,19.72573839662447,27.637130801687764,55.97883597883598,61.06382978723405
2025-08-21,23.523206751054854,28.79746835443038,57.88359788359788,62.34042553191489
2025-08-22,25.52742616033755,28.270042194092827,57.354497354497354,63.08510638297873
2025-08-25,31.751054852320674,30.37974683544304,59.894179894179885,64.8936170212766
2025-08-26,29.746835443037973,29.219409282700422,59.470899470899475,64.14893617021276
2025-08-27,29.85232067510549,27.742616033755276,57.77777777777777,63.51063829787233
2025-08-28,35.232067510548525,28.059071729957807,57.98941798941799,63.191489361702125
2025-08-29,33.614330874604846,28.79746835443038,56.507936507936506,62.23404255319149
2025-09-01,26.55426765015806,25.421940928270043,52.59259259259259,59.93623804463337
2025-09-02,28.02950474183351,25.738396624472575,52.910052910052904,59.93623804463337
2025-09-03,31.822971548998947,25.63291139240506,53.86243386243387,61.317747077577046
2025-09-04,37.93466807165437,27.320675105485233,57.56613756613756,62.48671625929861
2025-09-05,43.203371970495255,28.375527426160335,57.2938689217759,63.23060573857598
2025-09-08,49.84193888303478,31.645569620253166,58.60612460401268,64.71838469713072
2025-09-09,57.428872497365646,34.59915611814346,61.140443505807816,65.56854410201913
2025-09-10,65.85879873551106,38.18565400843882,62.09081309398099,66.84378320935174
2025-09-11,69.23076923076923,40.29535864978903,63.463569165786694,67.90648246546228
2025-09-12,75.34246575342466,43.143459915611814,64.94192185850054,68.9691817215728
2025-09-15,72.81348788198103,46.097046413502106,65.57550158394932,68.43783209351754
2025-09-16,69.33614330874605,43.24894514767932,63.674762407602955,67.37513283740701
2025-09-17,64.69968387776606,42.51054852320675,62.61879619852164,66.52497343251859
2025-09-18,69.0200210748156,44.936708860759495,64.09714889123548,69.1817215727949
2025-09-19,61.74920969441517,41.561181434599156,61.56282998944034,66.7375132837407
2025-09-22,58.06111696522655,41.0337552742616,59.55649419218585,65.46227417640807
2025-09-23,50.474183350895686,39.345991561181435,58.28933474128828,64.61211477151966
2025-09-24,37.93466807165437,34.177215189873415,54.38225976768744,62.101910828025474
2025-09-25,35.40569020021075,32.80590717299578,53.854276663146784,61.67728237791932
2025-09-26,22.444678609062173,26.160337552742618,47.83526927138332,56.90021231422505
2025-09-29,29.50474183350896,30.801687763713083,50.05279831045406,59.660297239915074
2025-09-30,25.500526870389884,29.11392405063291,47.51847940865892,59.023354564755834
2025-10-01,24.341412012644888,29.957805907172997,47.51847940865892,59.660297239915074
2025-10-02,30.453108535300316,32.594936708860764,49.31362196409715,60.29723991507431
2025-10-10,25.18440463645943,30.801687763713083,45.19535374868005,57.64331210191082
2025-10-13,24.552160168598526,27.953586497890292,43.822597676874345,56.475583864118896
2025-10-14,24.446786090621707,26.89873417721519,43.400211193241816,55.30785562632696
2025-10-15,35.08956796628029,35.970464135021096,47.20168954593453,59.97876857749469
2025-10-16,40.67439409905163,39.13502109704641,47.94086589229145,60.44538706256628
2025-10-17,34.66807165437302,35.654008438818565,44.98416050686378,58.430540827147404
2025-10-20,42.04425711275026,39.87341772151899,47.62407602956705,60.55143160127253
2025-10-21,44.0463645943098,40.50632911392405,46.568109820485745,59.490986214209975
2025-10-22,53.10853530031612,44.83122362869199,50.36958817317846,62.77836691410392
2025-10-23,46.4699683877766,42.616033755274266,47.83526927138332,61.33474576271186
2025-10-24,49.73656480505795,45.46413502109704,47.83526927138332,61.652542372881356
2025-10-27,57.63962065331928,49.36708860759494,50.68637803590285,63.029661016949156
2025-10-28,57.63962065331928,49.472573839662445,49.41921858500528,63.24152542372882
2025-10-29,51.84404636459431,46.835443037974684,47.51847940865892,60.80508474576271
2025-10-30,42.781875658587985,42.08860759493671,44.66737064413939,57.6271186440678
2025-10-31,40.042149631190725,40.67439409905163,42.977824709609294,57.309322033898304
2025-11-03,35.93256059009484,38.6722866174921,40.549102428722286,53.813559322033896
2025-11-04,35.368421052631575,38.56691253951528,40.549102428722286,54.8728813559322
2025-11-05,25.684210526315788,33.298208640674396,36.8532206969377,51.3771186440678
2025-11-06,34.31578947368421,38.25079030558483,39.915522703273496,54.02542372881356
2025-11-07,27.789473684210524,34.24657534246575,37.17001055966209,50.74152542372882
2025-11-10,45.26315789473684,44.99473129610116,44.24498416050686,55.720338983050844
2025-11-11,43.05263157894737,43.62486828240253,42.76663146779303,54.44915254237288
2025-11-12,57.263157894736835,51.949420442571125,47.94086589229145,58.686440677966104
2025-11-13,59.78947368421053,53.213909378292946,48.4688489968321,59.63983050847458
2025-11-14,50.0,48.472075869336145,45.61774023231256,56.67372881355932
2025-11-17,48.0,48.26132771338251,45.25316455696203,56.355932203389834
2025-11-18,31.789473684210527,39.304531085353,37.447257383966246,51.80084745762712
2025-11-19,33.78947368421053,40.77976817702845,38.71308016877637,53.07203389830508
2025-11-20,45.05263157894737,46.99683877766069,43.143459915611814,56.144067796610166
2025-11-21,37.26315789473684,40.67439409905163,40.29535864978903,52.7542372881356
2025-11-24,34.21052631578947,38.6722866174921,37.552742616033754,51.059322033898304
2025-11-25,31.57894736842105,35.721812434141206,36.49789029535865,49.68220338983051
2025-11-26,47.1578947368421,44.15173867228662,41.0337552742616,54.23728813559322
2025-11-27,45.68421052631579,42.67650158061117,41.0337552742616,53.54497354497354
2025-11-28,54.84210526315789,45.943097997892515,42.93248945147679,56.507936507936506
2025-12-01,53.57894736842105,46.89146469968388,41.87763713080169,54.920634920634924
2025-12-02,60.631578947368425,50.36880927291886,44.83122362869199,57.460317460317455
2025-12-03,69.15789473684211,55.74288724973656,49.472573839662445,60.52910052910053
2025-12-04,63.89473684210526,53.5300316122234,48.83966244725738,59.78835978835979
2025-12-05,69.47368421052632,58.16649104320337,51.26582278481012,62.116402116402114
2025-12-08,64.84210526315789,56.58587987355111,49.57805907172996,61.05820105820106
2025-12-09,62.63157894736842,56.16438356164384,48.734177215189874,60.423280423280424
2025-12-10,58.526315789473685,55.53213909378293,48.20675105485232,59.36507936507937
2025-12-11,66.42105263157895,58.58798735511064,51.16033755274262,62.43386243386243
2025-12-12,75.1578947368421,63.540569020021074,55.48523206751055,64.33862433862434
2025-12-15,71.6842105263158,62.90832455216017,55.27426160337553,63.597883597883595
2025-12-16,59.578947368421055,58.58798735511064,52.004219409282705,62.53968253968254
2025-12-17,62.0,59.536354056902,53.69198312236287,63.28042328042328
2025-12-18,51.68421052631579,56.79662802950474,51.0548523206751,62.01058201058201
2025-12-19,57.89473684210527,58.9041095890411,54.32489451476793,63.28042328042328
2025-12-22,60.10526315789474,61.22233930453108,55.27426160337553,64.44444444444444
2025-12-23,49.684210526315795,58.06111696522655,53.48101265822785,62.01058201058201
2025-12-24,47.26315789473684,56.79662802950474,53.37552742616034,61.7989417989418
2025-12-26,37.26315789473684,53.84615384615385,50.210970464135016,60.211640211640216
2025-12-29,28.52631578947368,46.78609062170706,45.25316455696203,55.34391534391534
2025-12-30,25.157894736842106,42.99262381454162,43.9873417721519,54.920634920634924
2026-01-02,28.210526315789476,39.578947368421055,40.71729957805908,52.06349206349207
2026-01-05,30.105263157894736,39.89473684210526,41.66666666666667,52.38095238095239
2026-01-06,31.263157894736842,39.578947368421055,42.405063291139236,52.80423280423281
2026-01-07,25.263157894736842,36.73684210526316,39.87341772151899,49.2600422832981
2026-01-08,19.05263157894737,30.315789473684212,35.654008438818565,45.19535374868005
2026-01-09,22.42105263157895,33.89473684210526,38.291139240506325,46.356916578669484
2026-01-12,28.631578947368418,35.89473684210526,40.71729957805908,48.89123548046462
2026-01-13,33.36842105263158,38.10526315789474,41.77215189873418,48.7856388595565
2026-01-14,38.06519453207151,41.368421052631575,44.40928270042194,50.05279831045406
2026-01-15,41.85068349106204,43.26315789473684,46.097046413502106,51.63674762407603
2026-01-16,40.16824395373291,42.0,45.675105485232066,51.8479408658923
2026-01-19,42.90220820189275,42.21052631578948,44.936708860759495,51.5311510031679
